,0,id,frequency
2390,m.0jfpf soccer.football_team.league..soccer.football_league_participation.league,2390,15
2391,m.03plfd base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2391,1
2392,m.05c689c common.topic.notable_types,2392,2
2393,m.01xrrd7 common.topic.notable_types,2393,3
2394,m.06m_5 people.person.nationality,2394,3
2395,m.0160w people.person.nationality,2395,2
2396,m.07068 people.person.profession,2396,2
2397,m.026b7s government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,2397,1
2398,m.0653m location.country.official_language,2398,3
2399,m.07y07 people.appointee.position..people.appointment.appointed_role,2399,1
2400,m.07y1z people.person.religion,2400,15
2401,m.0hbgh people.person.nationality,2401,1
2402,m.01l5t6 people.person.profession,2402,12
2403,m.0485n education.university.domestic_tuition..measurement_unit.dated_money_value.currency,2403,3
2404,m.0kctd media_common.netflix_title.netflix_genres,2404,4
2405,m.0hn4_ education.university.local_tuition..measurement_unit.dated_money_value.currency,2405,1
2406,m.01sdzg sports.pro_athlete.teams..sports.sports_team_roster.position,2406,1
2407,m.01b3l award.hall_of_fame_inductee.hall_of_fame_inductions..award.hall_of_fame_induction.hall_of_fame,2407,8
2408,m.02s7tr sports.pro_athlete.teams..sports.sports_team_roster.position,2408,1
2409,m.02rsl1 sports.pro_athlete.teams..sports.sports_team_roster.position,2409,3
2410,m.017drs sports.pro_athlete.teams..sports.sports_team_roster.position,2410,1
2411,m.02h664g award.hall_of_fame_inductee.hall_of_fame_inductions..award.hall_of_fame_induction.category,2411,8
2412,m.0kz1h film.film.estimated_budget..measurement_unit.dated_money_value.currency,2412,2
2413,m.06qln film.film.genre,2413,9
2414,m.01zhp business.business_operation.industry,2414,1
2415,m.03rjj media_common.netflix_title.netflix_genres,2415,20
2416,m.02bjrlw media_common.netflix_title.netflix_genres,2416,15
2417,m.04g61 film.film.country,2417,8
2418,m.01qng9 travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,2418,7
2419,m.02783lb travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,2419,5
2420,m.01rhl music.musical_group.member..music.group_membership.role,2420,1
2421,m.0485n location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,2421,1
2422,m.0485n location.statistical_region.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency,2422,1
2423,m.05tgm people.person.religion,2423,8
2424,m.018j2 music.musical_group.member..music.group_membership.role,2424,6
2425,m.02fsn music.musical_group.member..music.group_membership.role,2425,8
2426,m.0y4f8 music.artist.genre,2426,8
2427,m.01yhg8 architecture.architect.architectural_style,2427,1
2428,m.07mc4 people.person.religion,2428,5
2429,m.01chg media_common.netflix_title.netflix_genres,2429,18
2430,m.02gsvk film.film.estimated_budget..measurement_unit.dated_money_value.currency,2430,18
2431,m.02dwpf sports.sports_team.roster..sports.sports_team_roster.position,2431,2
2432,m.02dwn9 sports.sports_team.roster..sports.sports_team_roster.position,2432,2
2433,m.02rsl1 sports.sports_team.roster..sports.sports_team_roster.position,2433,3
2434,m.01qpc tv.tv_program.genre,2434,4
2435,m.0d0kn people.person.nationality,2435,7
2436,m.06bnz film.film.country,2436,6
2437,m.06b_j media_common.netflix_title.netflix_genres,2437,4
2438,m.05vz3zq film.film.country,2438,6
2439,m.06bnz media_common.netflix_title.netflix_genres,2439,7
2440,m.015lz1 music.artist.contribution..music.recording_contribution.performance_role,2440,5
2441,m.05kyr people.person.nationality,2441,4
2442,m.01b30l people.person.profession,2442,16
2443,m.0h08p music.artist.genre,2443,18
2444,m.083tk book.written_work.original_language,2444,1
2445,m.05glt film.film.film_collections,2445,4
2446,m.02_1z1w common.topic.notable_types,2446,7
2447,m.0d1tm olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2447,1
2448,m.0t_2 film.film.language,2448,7
2449,m.0kpyr0 common.topic.notable_types,2449,7
2450,m.06mkj organization.organization.headquarters..location.mailing_address.country,2450,7
2451,m.05v8c film.film.runtime..film.film_cut.film_release_region,2451,3
2452,m.05r4w film.film.runtime..film.film_cut.film_release_region,2452,4
2453,m.0hc1z tv.tv_program.genre,2453,5
2454,m.02hwhyv base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,2454,4
2455,m.03p192 people.person.education..education.education.degree,2455,3
2456,m.026sdt1 people.person.profession,2456,9
2457,m.03gqdq7 american_football.football_player.rushing..american_football.player_rushing_statistics.season,2457,16
2458,m.02bkg olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2458,4
2459,m.048fz film.film.runtime..film.film_cut.film_release_region,2459,1
2460,m.0d63kt media_common.netflix_title.netflix_genres,2460,5
2461,m.0c_v2 location.country.official_language,2461,1
2462,m.03w9bnr government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,2462,7
2463,m.035qy organization.organization.headquarters..location.mailing_address.country,2463,5
2464,m.0fkvn organization.organization.board_members..organization.organization_board_membership.role,2464,2
2465,m.05f_3 media_common.netflix_title.netflix_genres,2465,1
2466,m.05b4w film.film.runtime..film.film_cut.film_release_region,2466,2
2467,m.01nv4h user.narphorium.people.wealthy_person.net_worth..measurement_unit.dated_money_value.currency,2467,1
2468,m.060bp government.political_appointer.appointees..government.government_position_held.basic_title,2468,17
2469,m.09kqc tv.tv_program.genre,2469,5
2470,m.04g5k organization.organization.headquarters..location.mailing_address.country,2470,1
2471,m.01ld4n people.person.religion,2471,9
2472,m.0688f film.film.language,2472,4
2473,m.01xljwc common.topic.notable_types,2473,2
2474,m.0clz1b film.film.genre,2474,5
2475,m.03rjj olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2475,6
2476,m.03rjj olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2476,5
2477,m.028kk_ film.film.other_crew..film.film_crew_gig.film_crew_role,2477,1
2478,m.06mzp olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2478,8
2479,m.04sf9 base.animal_synopses.animal_synopsis.tail_length..base.qualified_values.qualified_value.unit,2479,1
2480,m.04sf9 base.animal_synopses.animal_synopsis.height..base.qualified_values.qualified_value.unit,2480,1
2481,m.01x32j1 base.animal_synopses.animal_synopsis.mass..base.qualified_values.qualified_value.unit,2481,2
2482,m.021yn0j common.topic.notable_types,2482,2
2483,m.09y2k2 food.dish.cuisine,2483,6
2484,m.04hqz people.person.nationality,2484,2
2485,m.0dwtp music.group_member.membership..music.group_membership.role,2485,1
2486,m.07xnmw architecture.structure.architectural_style,2486,2
2487,m.041738 music.artist.genre,2487,13
2488,m.01p1v organization.organization.headquarters..location.mailing_address.country,2488,3
2489,m.06x06 film.film.language,2489,2
2490,m.0hn4_ education.university.domestic_tuition..measurement_unit.dated_money_value.currency,2490,6
2491,m.07y_7 music.musical_group.member..music.group_membership.role,2491,9
2492,m.0l14j_ music.musical_group.member..music.group_membership.role,2492,6
2493,m.0ctt4z basketball.basketball_player.position_s,2493,8
2494,m.01xrsjn common.topic.notable_types,2494,1
2495,m.02ztjwg base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2495,5
2496,m.02hwyss base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,2496,3
2497,m.01j1n2 media_common.netflix_title.netflix_genres,2497,5
2498,m.06vbd people.person.nationality,2498,4
2499,m.021y6nm common.topic.notable_types,2499,11
2500,m.0bgf7vl people.person.profession,2500,3
2501,m.0kwr base.saints.saint.venerated_in,2501,14
2502,m.0flw86 base.saints.saint.venerated_in,2502,5
2503,m.05pbd base.saints.saint.venerated_in,2503,7
2504,m.04pk9 base.saints.saint.venerated_in,2504,9
2505,m.05sfs base.saints.saint.venerated_in,2505,2
2506,m.0m1xv tv.tv_program.genre,2506,5
2507,m.01w613 tv.tv_program.genre,2507,7
2508,m.0dhz0 aviation.aircraft_model.aircraft_type,2508,7
2509,m.01xpjx2 common.topic.notable_types,2509,7
2510,m.0jygg people.person.profession,2510,5
2511,m.01xs041 common.topic.notable_types,2511,1
2512,m.070f6j education.university.domestic_tuition..measurement_unit.dated_money_value.currency,2512,1
2513,m.05h83 book.book.genre,2513,2
2514,m.012vv0 people.person.profession,2514,8
2515,m.07_l6 music.group_member.instruments_played,2515,14
2516,m.029fbr music.artist.genre,2516,7
2517,m.02n4lw film.film.genre,2517,15
2518,m.01cgz media_common.netflix_title.netflix_genres,2518,6
2519,m.077qn film.film.country,2519,1
2520,m.06x8y media_common.netflix_title.netflix_genres,2520,1
2521,m.0d0vqn music.release.region,2521,1
2522,m.073166 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,2522,1
2523,m.01jnzj business.business_operation.industry,2523,1
2524,m.02_4gn1 common.topic.notable_types,2524,3
2525,m.02n9jv people.person.profession,2525,14
2526,m.06n6p book.book.genre,2526,1
2527,m.026ny book.book.genre,2527,2
2528,m.064t9 music.album.genre,2528,1
2529,m.0172rj music.artist.genre,2529,6
2530,m.03q5t music.group_member.instruments_played,2530,9
2531,m.015tgr music.artist.genre,2531,4
2532,m.03h64 organization.organization.headquarters..location.mailing_address.country,2532,19
2533,m.02nb4kq education.university.local_tuition..measurement_unit.dated_money_value.currency,2533,5
2534,m.02y8z olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2534,5
2535,m.01bkv people.person.languages,2535,1
2536,m.02n9jv film.film.other_crew..film.film_crew_gig.film_crew_role,2536,3
2537,m.01xrrm film.film.language,2537,3
2538,m.03rk0 media_common.netflix_title.netflix_genres,2538,22
2539,m.02l6h base.schemastaging.person_extra.net_worth..measurement_unit.dated_money_value.currency,2539,7
2540,m.0751f comic_books.comic_book_series.genre,2540,1
2541,m.01fhsb people.person.profession,2541,2
2542,m.0152wh people.person.ethnicity,2542,2
2543,m.0jdd geography.river.basin_countries,2543,1
2544,m.01c4pv geography.river.basin_countries,2544,1
2545,m.07dvs geography.river.basin_countries,2545,2
2546,m.07t_x geography.river.basin_countries,2546,2
2547,m.02l6h location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,2547,5
2548,m.03385m location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.currency,2548,2
2549,m.01wfbm location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.source,2549,2
2550,m.02zd622 common.topic.notable_types,2550,10
2551,m.03385m location.statistical_region.gdp_nominal_per_capita..measurement_unit.dated_money_value.currency,2551,2
2552,m.032fvb chemistry.chemical_compound.solubility..chemistry.solubility_relationship.solubility,2552,4
2553,m.02hwyss location.country.official_language,2553,3
2554,m.01nv4h celebrities.celebrity.net_worth..measurement_unit.dated_money_value.currency,2554,2
2555,m.07twz olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2555,4
2556,m.04hqz organization.organization.headquarters..location.mailing_address.country,2556,1
2557,m.01307m film.film.language,2557,4
2558,m.02yxk6p common.topic.notable_types,2558,1
2559,m.03k50 location.country.official_language,2559,1
2560,m.053jb base.animal_synopses.animal_synopsis.gestation_period..base.qualified_values.qualified_value.unit,2560,2
2561,m.0fkzq government.politician.government_positions_held..government.government_position_held.basic_title,2561,1
2562,m.059j2 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,2562,3
2563,m.059j2 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2563,4
2564,m.0kyyk astronomy.astronomical_discovery.discovery_organization,2564,1
2565,m.01ylz astronomy.astronomical_discovery.discoverer,2565,1
2566,m.0kyyk astronomy.astronomical_discovery.discovery_site,2566,1
2567,m.042_n_s common.topic.notable_types,2567,1
2568,m.016z4k media_common.netflix_title.netflix_genres,2568,1
2569,m.04306rv film.film.dubbing_performances..film.dubbing_performance.language,2569,9
2570,m.03qlv7 music.artist.contribution..music.recording_contribution.performance_role,2570,2
2571,m.01rxw people.person.nationality,2571,2
2572,m.02pprs music.group_member.instruments_played,2572,7
2573,m.04tdqs soccer.football_team.league..soccer.football_league_participation.league,2573,5
2574,m.05s7nl people.person.profession,2574,7
2575,m.02rnmb education.educational_institution.colors,2575,8
2576,m.02_8dn8 common.topic.notable_types,2576,1
2577,m.03bx0bm music.group_member.vocal_range,2577,2
2578,m.0431xnh common.topic.notable_types,2578,3
2579,m.06mzp organization.organization.headquarters..location.mailing_address.country,2579,14
2580,m.0kz1h education.university.local_tuition..measurement_unit.dated_money_value.currency,2580,5
2581,m.03_8r olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,2581,1
2582,m.03_8r sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,2582,1
2583,m.01j9nc organization.endowed_organization.endowment..measurement_unit.dated_money_value.currency,2583,1
2584,m.06bnz organization.organization.headquarters..location.mailing_address.country,2584,7
2585,m.05t56 base.animal_synopses.animal_synopsis.mass..base.qualified_values.qualified_value.unit,2585,2
2586,m.0d060g music.release.region,2586,4
2587,m.02stb2 cvg.computer_videogame.cvg_genre,2587,4
2588,m.01hmnh cvg.computer_videogame.cvg_genre,2588,2
2589,m.07c9s people.person.languages,2589,5
2590,m.0kygv film.film.runtime..film.film_cut.film_release_region,2590,1
2591,m.07f1x film.film.country,2591,5
2592,m.0c_v2 media_common.netflix_title.netflix_genres,2592,2
2593,m.07f1x media_common.netflix_title.netflix_genres,2593,3
2594,m.0k345 film.film.genre,2594,6
2595,m.02822 book.book.genre,2595,2
2596,m.01jfsb book.book.genre,2596,2
2597,m.03ryn organization.organization.headquarters..location.mailing_address.country,2597,4
2598,m.0dq6p film.film.release_date_s..film.film_regional_release_date.film_release_distribution_medium,2598,15
2599,m.014kbl film.film.starring..film.performance.special_performance_type,2599,1
2600,m.03gj2 organization.organization.headquarters..location.mailing_address.country,2600,2
2601,m.0215n tv.tv_program.genre,2601,2
2602,m.0165md people.person.ethnicity,2602,5
2603,m.01fch0 government.politician.government_positions_held..government.government_position_held.basic_title,2603,6
2604,m.01xr_wb common.topic.notable_types,2604,14
2605,m.0d2hl transportation.road.highway_system,2605,4
2606,m.0f8l9c olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,2606,9
2607,m.0d060g geography.river.basin_countries,2607,2
2608,m.0dwtp music.musical_group.member..music.group_membership.role,2608,3
